Bin Id	Bin size (Mbp)	FDP_S45.sorted: mapped reads	FDP_S45.sorted: % mapped reads	FDP_S45.sorted: % binned populations	FDP_S45.sorted: % community	FDQ_S46.sorted: mapped reads	FDQ_S46.sorted: % mapped reads	FDQ_S46.sorted: % binned populations	FDQ_S46.sorted: % community	FDR_S47.sorted: mapped reads	FDR_S47.sorted: % mapped reads	FDR_S47.sorted: % binned populations	FDR_S47.sorted: % community	FDS_S48.sorted: mapped reads	FDS_S48.sorted: % mapped reads	FDS_S48.sorted: % binned populations	FDS_S48.sorted: % community	FDT_S49.sorted: mapped reads	FDT_S49.sorted: % mapped reads	FDT_S49.sorted: % binned populations	FDT_S49.sorted: % community	FDU_S50.sorted: mapped reads	FDU_S50.sorted: % mapped reads	FDU_S50.sorted: % binned populations	FDU_S50.sorted: % community	FDV_S51.sorted: mapped reads	FDV_S51.sorted: % mapped reads	FDV_S51.sorted: % binned populations	FDV_S51.sorted: % community	FDW_S52.sorted: mapped reads	FDW_S52.sorted: % mapped reads	FDW_S52.sorted: % binned populations	FDW_S52.sorted: % community	FDX_S53.sorted: mapped reads	FDX_S53.sorted: % mapped reads	FDX_S53.sorted: % binned populations	FDX_S53.sorted: % community	FDY_S54.sorted: mapped reads	FDY_S54.sorted: % mapped reads	FDY_S54.sorted: % binned populations	FDY_S54.sorted: % community	FDZ_S55.sorted: mapped reads	FDZ_S55.sorted: % mapped reads	FDZ_S55.sorted: % binned populations	FDZ_S55.sorted: % community	FEA_S56.sorted: mapped reads	FEA_S56.sorted: % mapped reads	FEA_S56.sorted: % binned populations	FEA_S56.sorted: % community
BINSANITY_125	0.059964	4595	0.0112610860123	0.457512790362	0.457512790362	499	0.00165225239251	0.0683717766682	0.0683717766682	0	0.0	0.0	0.0	0	0.0	0.0	0.0	169	0.000566122695336	0.0232521061187	0.0232521061187	1213	0.00396712797857	0.161966028331	0.161966028331	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	7	2.28910919348e-05	0.000956377836243	0.000956377836243	2	4.88108088412e-06	0.000205059792908	0.000205059792908	0	0.0	0.0	0.0
BINSANITY_136	1.456716	2042	0.00500438251079	0.00836930060572	0.00836930060572	3826	0.0126683720516	0.0215792820046	0.0215792820046	73508	0.189582988865	0.378505373628	0.378505373628	23345	0.0522076220534	0.107026783833	0.107026783833	6275	0.021020236173	0.0355389855628	0.0355389855628	3526	0.0115318163664	0.0193803289813	0.0193803289813	150	0.000317387032962	0.000548641927835	0.000548641927835	155	0.000383156783751	0.000650417082789	0.000650417082789	285	0.000833255026852	0.00149546067366	0.00149546067366	145	0.00047417261865	0.000815483485065	0.000815483485065	115	0.000280662150837	0.000485360091988	0.000485360091988	46	0.000117932709339	0.000190136919443	0.000190136919443
BINSANITY_158	1.66728	22190	0.0543816101441	0.0794615589607	0.0794615589607	113048	0.374316289517	0.557084734694	0.557084734694	1145585	2.95455499128	5.15384212775	5.15384212775	403241	0.901788551057	1.6152123613	1.6152123613	65503	0.219424466939	0.324129707658	0.324129707658	869	0.00284207272331	0.00417315930059	0.00417315930059	42996	0.0909758191283	0.137401710345	0.137401710345	4658	0.0115144793465	0.0170775700338	0.0170775700338	3748	0.0109580345286	0.0171828844188	0.0171828844188	4261	0.0139341346763	0.0209375109742	0.0209375109742	40596	0.0990761797859	0.149697937751	0.149697937751	2092	0.00536337452039	0.00755503797411	0.00755503797411
BINSANITY_159	1.47542	4005	0.00981515766685	0.0162067216728	0.0162067216728	1304	0.00431770965899	0.00726154177903	0.00726154177903	17677	0.0455903914427	0.0898680315195	0.0898680315195	26073	0.0583083885114	0.11801815625	0.11801815625	13032	0.0436550944711	0.0728721515553	0.0728721515553	41431	0.13550047756	0.2248347713	0.2248347713	9	1.90432219777e-05	3.25012054011e-05	3.25012054011e-05	8	1.97758340001e-05	3.31443458609e-05	3.31443458609e-05	4	1.16948073944e-05	2.07228437428e-05	2.07228437428e-05	84	0.000274693103218	0.000466429143477	0.000466429143477	2	4.88108088412e-06	8.33403737371e-06	8.33403737371e-06	4	1.02550182034e-05	1.63240470212e-05	1.63240470212e-05
BINSANITY_162	1.224024	1913335	4.68905984881	9.33274505558	9.33274505558	1297658	4.29671049131	8.71038257551	8.71038257551	16610	0.0428385134278	0.101786933895	0.101786933895	23685	0.0529679815093	0.129228095183	0.129228095183	1604062	5.37334853803	10.8117850901	10.8117850901	1330757	4.3522533614	8.70487528499	8.70487528499	19220	0.0406678584902	0.0836635088899	0.0836635088899	49927	0.123418508015	0.249333520509	0.249333520509	44086	0.128894319698	0.275306072083	0.275306072083	80713	0.263944100477	0.540226165188	0.540226165188	39083	0.0953836420971	0.196308485988	0.196308485988	168896	0.433007888621	0.830831478838	0.830831478838
BINSANITY_166	3.360085	472	0.00115674267634	0.000838687276247	0.000838687276247	51078	0.169125746903	0.124896576762	0.124896576762	516	0.00133080511311	0.00115189202373	0.00115189202373	0	0.0	0.0	0.0	6445	0.0215897087068	0.0158248224128	0.0158248224128	2581	0.00844118492389	0.0061502315668	0.0061502315668	187	0.000395675834426	0.000296526811555	0.000296526811555	56	0.000138430838	0.000101876236878	0.000101876236878	293148	0.857077349515	0.666870795875	0.666870795875	219	0.000716164161962	0.000533968833925	0.000533968833925	116	0.000283102691279	0.000212250557492	0.000212250557492	179	0.000458912064603	0.000320764486361	0.000320764486361
BINSANITY_169	2.407759	5978	0.014650440083	0.0148235156227	0.0148235156227	593	0.00196349833419	0.00202352509027	0.00202352509027	557	0.00143654737985	0.00173521987559	0.00173521987559	2	4.47270268181e-06	5.54741259099e-06	5.54741259099e-06	0	0.0	0.0	0.0	44561	0.145737172179	0.148182064374	0.148182064374	20909	0.0442416364814	0.0462692939987	0.0462692939987	114889	0.284003224054	0.291675912921	0.291675912921	26046	0.0761507383487	0.0826862028452	0.0826862028452	1575431	5.15190512257	5.36053863443	5.36053863443	9428	0.0230094152878	0.0240739676849	0.0240739676849	5853	0.0150056553862	0.0146368971514	0.0146368971514
BINSANITY_17	2.109865	1427629	3.49872752179	4.0398850985	4.0398850985	309520	1.02486004114	1.20531611794	1.20531611794	104082	0.268435770896	0.370026897471	0.370026897471	165756	0.370688652863	0.524672228609	0.524672228609	494615	1.656880337	1.93409945399	1.93409945399	551938	1.80511845197	2.09454335896	2.09454335896	801015	1.69487849472	2.02282636834	2.02282636834	109608	0.270948701635	0.317557750558	0.317557750558	700	0.00204659129402	0.00253599503766	0.00253599503766	46002	0.150433715884	0.178625766023	0.178625766023	218513	0.533289813616	0.636742335496	0.636742335496	1572939	4.03262951947	4.48890820833	4.48890820833
BINSANITY_172	2.291816	3136	0.00768547676485	0.00816967211162	0.00816967211162	8136	0.0269393295901	0.0291674262267	0.0291674262267	36	9.28468683564e-05	0.000117824359329	0.000117824359329	2	4.47270268181e-06	5.8280562631e-06	5.8280562631e-06	2148	0.00719545295611	0.007732514039	0.007732514039	1633	0.00534074195301	0.00570505932695	0.00570505932695	67427	0.142669703144	0.156756917665	0.156756917665	76185	0.188327739162	0.20320053929	0.20320053929	15640	0.0457266969122	0.0521629361301	0.0521629361301	4113	0.0134501515897	0.0147028328798	0.0147028328798	7594	0.018533464117	0.0203719199041	0.0203719199041	7717	0.019784493869	0.02027459862	0.02027459862
BINSANITY_183	1.844154	21880	0.0536218850813	0.0708367214343	0.0708367214343	167360	0.554150221264	0.745626607825	0.745626607825	2952	0.00761344320522	0.0120069168061	0.0120069168061	1787	0.0039963598462	0.00647143889369	0.00647143889369	23154	0.0775621590995	0.103584561344	0.103584561344	27112	0.0886700525597	0.117711284331	0.117711284331	37791	0.0799624890845	0.109185212655	0.109185212655	87916	0.217326527744	0.291410950088	0.291410950088	50344	0.147190845866	0.20866785945	0.20866785945	81974	0.268067767181	0.364167345854	0.364167345854	116939	0.285394358754	0.389855176367	0.389855176367	270206	0.692741862169	0.882228971544	0.882228971544
BINSANITY_196	3.053044	6262	0.0153464462696	0.0122458326339	0.0122458326339	21731	0.0719541016868	0.0584808348348	0.0584808348348	1183	0.00305105125738	0.00290645775255	0.00290645775255	14	3.13089187727e-05	3.06244614059e-05	3.06244614059e-05	39414	0.132030532035	0.106508344942	0.106508344942	5528	0.0180793763112	0.0144973524855	0.0144973524855	47026	0.0995029507472	0.082068708926	0.082068708926	89659	0.221635187577	0.179513022291	0.179513022291	9793	0.0286318122034	0.0245181511666	0.0245181511666	39149	0.12802333688	0.105053292488	0.105053292488	55929	0.136496986384	0.112627671439	0.112627671439	28102	0.0720466303882	0.05542269985	0.05542269985
BINSANITY_197	0.226439	859	0.0021051736419	0.0226490638006	0.0226490638006	1368	0.00452962178949	0.0496365724234	0.0496365724234	21	5.41606732079e-05	0.000695633357951	0.000695633357951	0	0.0	0.0	0.0	1678	0.00562102889216	0.0611373929541	0.0611373929541	550	0.00179878020463	0.0194475630671	0.0194475630671	6219	0.0131588663866	0.146332891308	0.146332891308	4143	0.0102414100328	0.111840432126	0.111840432126	3866	0.0113030313467	0.130501543587	0.130501543587	3424	0.0111970141121	0.12388096682	0.12388096682	2639	0.0064405862266	0.0716521582158	0.0716521582158	1673	0.00428916136358	0.0444864985579	0.0444864985579
BINSANITY_228	1.274643	4140	0.0101460056781	0.0193918880563	0.0193918880563	2764	0.00915195513608	0.0178162537126	0.0178162537126	22	5.67397528844e-05	0.000129463233186	0.000129463233186	2	4.47270268181e-06	1.04788812182e-05	1.04788812182e-05	72856	0.244055828943	0.471566500192	0.471566500192	68063	0.222600685577	0.427539504475	0.427539504475	14288	0.0302321728464	0.0597249096432	0.0597249096432	712755	1.76191557034	3.41811632655	3.41811632655	3421	0.0100019840241	0.0205149062231	0.0205149062231	65985	0.215781243046	0.424110196701	0.424110196701	1773	0.00432707820377	0.00855187382391	0.00855187382391	991	0.0025406807599	0.00468132293255	0.00468132293255
BINSANITY_239	0.132619	5321	0.013040313095	0.239549809427	0.239549809427	1466	0.00485411223933	0.0908228522715	0.0908228522715	2	5.15815935313e-06	0.000113119266428	0.000113119266428	4	8.94540536362e-06	0.000201431659003	0.000201431659003	3043	0.0101935583545	0.189305133322	0.189305133322	4392	0.0143640775613	0.265161404034	0.265161404034	21	4.44341846147e-05	0.000843696351479	0.000843696351479	51	0.00012607094175	0.00235071272713	0.00235071272713	15	4.38555277291e-05	0.000864550840615	0.000864550840615	24	7.84837437766e-05	0.00148261213782	0.00148261213782	12	2.92864853047e-05	0.00055630967306	0.00055630967306	7	1.7946281856e-05	0.000317816033509	0.000317816033509
BINSANITY_242	0.023293	1125	0.00275706676035	0.288360264603	0.288360264603	19	6.2911413743e-05	0.00670185595994	0.00670185595994	3	7.7372390297e-06	0.000966069033254	0.000966069033254	0	0.0	0.0	0.0	285	0.000954703953674	0.100945187845	0.100945187845	554	0.00181186224248	0.190431183014	0.190431183014	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	2	4.88108088412e-06	0.000527892732663	0.000527892732663	0	0.0	0.0	0.0
BINSANITY_263	0.260537	8526	0.0208948899544	0.195381860066	0.195381860066	8554	0.0283233806925	0.269753291795	0.269753291795	10235	0.0263968804897	0.294666505108	0.294666505108	4715	0.0105443965724	0.120860886696	0.120860886696	19937	0.0667857288575	0.631330234137	0.631330234137	13281	0.0434356361775	0.408145578385	0.408145578385	15	3.17387032962e-05	0.000306756995954	0.000306756995954	5	1.235989625e-05	0.000117310187157	0.000117310187157	8	2.33896147888e-05	0.000234706764222	0.000234706764222	24	7.84837437766e-05	0.000754681826787	0.000754681826787	5	1.22027022103e-05	0.000117989051669	0.000117989051669	8	2.05100364069e-05	0.000184886027366	0.000184886027366
BINSANITY_267	1.936165	91726	0.22479529392	0.282851450122	0.282851450122	93	0.000307934814637	0.000394645812221	0.000394645812221	6274	0.0161811458908	0.0243060553467	0.0243060553467	1059	0.00236829607002	0.00365280999182	0.00365280999182	64916	0.217458111778	0.276614902403	0.276614902403	116286	0.380314463409	0.480882302221	0.480882302221	454	0.000960624753099	0.00124935572965	0.00124935572965	67374	0.16654712999	0.212708624156	0.212708624156	234080	0.684380128721	0.924117023959	0.924117023959	191611	0.626597859532	0.810774592656	0.810774592656	1675	0.00408790524045	0.00531879878051	0.00531879878051	216	0.000553770982985	0.000671730237156	0.000671730237156
BINSANITY_269	0.323704	12495	0.030621821485	0.230460507581	0.230460507581	4680	0.015496074543	0.11878584797	0.11878584797	7	1.8053557736e-05	0.000162204279157	0.000162204279157	6	1.34181080454e-05	0.000123787465641	0.000123787465641	3672	0.0123006067294	0.0935881351915	0.0935881351915	1969	0.00643963313256	0.0487025137328	0.0487025137328	0	0.0	0.0	0.0	11	2.71917717501e-05	0.000207720687137	0.000207720687137	1	2.9237018486e-06	2.36133150309e-05	2.36133150309e-05	40	0.000130806239628	0.00101235768431	0.00101235768431	2	4.88108088412e-06	3.79859545199e-05	3.79859545199e-05	3	7.69126365257e-06	5.58028911968e-05	5.58028911968e-05
BINSANITY_300	2.976504	54722	0.134108628675	0.109764982083	0.109764982083	90788	0.300610601626	0.250604516458	0.250604516458	2	5.15815935313e-06	5.04006176185e-06	5.04006176185e-06	0	0.0	0.0	0.0	118362	0.396493576718	0.328074149515	0.328074149515	11369	0.0371824220844	0.0305822562744	0.0305822562744	31	6.55933201455e-05	5.54916768374e-05	5.54916768374e-05	22	5.43835435002e-05	4.51805321336e-05	4.51805321336e-05	37	0.000108176968398	9.50167738946e-05	9.50167738946e-05	100	0.000327015599069	0.000275242559596	0.000275242559596	52	0.000126908102987	0.000107408335742	0.000107408335742	6	1.53825273051e-05	1.21374734198e-05	1.21374734198e-05
BINSANITY_312	0.35529	654	0.00160277481002	0.0109901364351	0.0109901364351	645	0.00213567694022	0.0149157002085	0.0149157002085	56	0.000144428461888	0.0011822719239	0.0011822719239	17	3.80179727954e-05	0.000319550443406	0.000319550443406	994	0.00332973940334	0.023081795429	0.023081795429	1253	0.00409794835709	0.0282372119927	0.0282372119927	117895	0.249455628341	1.76801126539	1.76801126539	340	0.000840472945003	0.00584966592848	0.00584966592848	24522	0.0716950167315	0.527567375649	0.527567375649	4091	0.0133782081579	0.0943340660072	0.0943340660072	92112	0.224803061199	1.59394870926	1.59394870926	38365	0.0983584433436	0.650183180373	0.650183180373
BINSANITY_316	1.803568	263	0.00064454094042	0.000870625828217	0.000870625828217	259	0.000857581903128	0.00117986999853	0.00117986999853	38540	0.0993977307348	0.160284498379	0.160284498379	110423	0.246944624117	0.40888436848	0.40888436848	25822	0.0864995280413	0.118120028428	0.118120028428	194	0.000634478835814	0.00086123750887	0.00086123750887	1	2.11591355308e-06	2.95420142942e-06	2.95420142942e-06	1	2.47197925001e-06	3.38924223887e-06	3.38924223887e-06	17	4.97029314263e-05	7.20479166791e-05	7.20479166791e-05	13	4.2512027879e-05	5.90517659156e-05	5.90517659156e-05	6	1.46432426524e-05	2.04531330484e-05	2.04531330484e-05	9	2.30737909577e-05	3.00464730334e-05	3.00464730334e-05
BINSANITY_319	2.720586	322	0.000789133774962	0.000706645719275	0.000706645719275	521	0.00172509718737	0.00157341099125	0.00157341099125	149208	0.384819320381	0.411378872433	0.411378872433	92210	0.206213957145	0.226354456975	0.226354456975	733	0.00245543157208	0.00222283743918	0.00222283743918	4336	0.0141809290314	0.0127608775702	0.0127608775702	285	0.000603035362628	0.000558155265683	0.000558155265683	848	0.00209623840401	0.00190532262595	0.00190532262595	401	0.00117240444129	0.00112664460379	0.00112664460379	311	0.00101701851311	0.00093652632285	0.00093652632285	260	0.000634540514936	0.000587559703994	0.000587559703994	187	0.00047942210101	0.000413868773149	0.000413868773149
BINSANITY_326	2.544263	3157	0.00773694201104	0.00740833988946	0.00740833988946	638598	2.11447910492	2.06220799881	2.06220799881	20	5.15815935313e-05	5.8963102456e-05	5.8963102456e-05	2	4.47270268181e-06	5.24978455162e-06	5.24978455162e-06	286564	0.959943100984	0.929235548409	0.929235548409	1267	0.00414373548957	0.00398720293185	0.00398720293185	305	0.00064535363369	0.000638719922003	0.000638719922003	86	0.000212590215501	0.000206619630431	0.000206619630431	3288	0.00961313167821	0.00987813219411	0.00987813219411	228	0.000745595565878	0.000734167073727	0.000734167073727	472	0.00115193508865	0.00114056781063	0.00114056781063	65	0.000166644045806	0.000153827813264	0.000153827813264
BINSANITY_327	3.291841	505	0.00123761663465	0.000915926970798	0.000915926970798	591330	1.95796875203	1.47590355153	1.47590355153	6	1.54744780594e-05	1.36717696824e-05	1.36717696824e-05	0	0.0	0.0	0.0	91167	0.305394720507	0.228488844292	0.228488844292	332	0.0010858091417	0.000807519393042	0.000807519393042	251	0.000531094301824	0.000406263210792	0.000406263210792	352	0.000870136696003	0.000653640486854	0.000653640486854	2074	0.006063757634	0.00481587193083	0.00481587193083	725	0.00237086309325	0.00180435179043	0.00180435179043	212	0.000517394573717	0.000395947974013	0.000395947974013	18	4.61475819154e-05	3.29243467567e-05	3.29243467567e-05
BINSANITY_341	0.563934	33554	0.0822316605127	0.355242027831	0.355242027831	5	1.65556351955e-05	7.28464915897e-05	7.28464915897e-05	0	0.0	0.0	0.0	0	0.0	0.0	0.0	47	0.000157442406395	0.000687599838221	0.000687599838221	50	0.000163525473148	0.000709897182253	0.000709897182253	2	4.23182710616e-06	1.88961941066e-05	1.88961941066e-05	0	0.0	0.0	0.0	5	1.4618509243e-05	6.77714460271e-05	6.77714460271e-05	91	0.000297584195153	0.00132201131239	0.00132201131239	44	0.000107383779451	0.000479695353148	0.000479695353148	0	0.0	0.0	0.0
BINSANITY_355	1.954017	128845	0.315763792655	0.393683806924	0.393683806924	49	0.000162245224916	0.000206031990102	0.000206031990102	2	5.15815935313e-06	7.67739686727e-06	7.67739686727e-06	0	0.0	0.0	0.0	20794	0.0696565403954	0.087796234351	0.087796234351	9	2.94345851666e-05	3.68780457713e-05	3.68780457713e-05	41	8.67524556764e-05	0.00011179648371	0.00011179648371	6	1.48318755001e-05	1.87697308046e-05	1.87697308046e-05	80	0.000233896147888	0.000312944033906	0.000312944033906	281	0.000918913833384	0.00117814851595	0.00117814851595	36	8.78594559142e-05	0.000113270098261	0.000113270098261	1	2.56375455086e-06	3.08145034767e-06	3.08145034767e-06
BINSANITY_356	2.909526	89765	0.219989420216	0.184201478753	0.184201478753	531337	1.75932430758	1.50042652142	1.50042652142	262	0.00067571887526	0.000675447163306	0.000675447163306	121	0.000270598512249	0.000277738838511	0.000277738838511	628	0.00210369853652	0.0017807526056	0.0017807526056	243	0.000794733799499	0.000668709908701	0.000668709908701	439	0.000928886049803	0.000803923831183	0.000803923831183	375	0.000926992218753	0.000787851119856	0.000787851119856	634	0.00185362697201	0.00166560510242	0.00166560510242	600	0.00196209359442	0.00168947226374	0.00168947226374	810	0.00197683775807	0.00171160635646	0.00171160635646	185	0.000474294591908	0.000382853831634	0.000382853831634
BINSANITY_362	2.442063	66498	0.16296837816	0.162577349737	0.162577349737	389	0.00128802841821	0.00130875891474	0.00130875891474	1	2.57907967657e-06	3.07153500839e-06	3.07153500839e-06	3	6.70905402271e-06	8.20423096742e-06	8.20423096742e-06	149470	0.500700350721	0.504967419234	0.504967419234	110	0.000359756040925	0.000360652999808	0.000360652999808	43	9.09842827825e-05	9.38175780221e-05	9.38175780221e-05	61	0.000150790734251	0.000152689123754	0.000152689123754	12	3.50844221832e-05	3.75603308945e-05	3.75603308945e-05	186	0.000608249014269	0.000623990731635	0.000623990731635	79	0.000192802694923	0.000198889264596	0.000198889264596	9	2.30737909577e-05	2.21906057608e-05	2.21906057608e-05
BINSANITY_374	2.139345	11452	0.0280657142574	0.0319601517362	0.0319601517362	8894	0.0294491638858	0.0341572748177	0.0341572748177	158	0.000407494588897	0.000553972994331	0.000553972994331	38	8.49813509544e-05	0.000118625008711	0.000118625008711	12135	0.0406502893959	0.0467977681494	0.0467977681494	11071	0.0362078102644	0.0414342757202	0.0414342757202	149125	0.315535608603	0.37140030443	0.37140030443	5561	0.0137466766093	0.0158893890953	0.0158893890953	67583	0.197592542034	0.241469157535	0.241469157535	94299	0.308372439766	0.361117320471	0.361117320471	140858	0.343769645588	0.404801213297	0.404801213297	61665	0.158093924379	0.173556714993	0.173556714993
BINSANITY_399	2.219045	20801	0.0509775517174	0.0559662778491	0.0559662778491	6416	0.0212441910829	0.023755553898	0.023755553898	856	0.00220769220314	0.00289347669362	0.00289347669362	29	6.48541888862e-05	8.72781185572e-05	8.72781185572e-05	24628	0.0824998209511	0.0915649416013	0.0915649416013	21272	0.069570277296	0.0767531029968	0.0767531029968	233805	0.494711168278	0.561384361371	0.561384361371	145963	0.360817507269	0.40207938126	0.40207938126	598366	1.74944378034	2.06113209573	2.06113209573	47955	0.156820330534	0.177047518617	0.177047518617	53191	0.129814786654	0.14737138332	0.14737138332	103245	0.264694838603	0.280147293566	0.280147293566
BINSANITY_400	2.429975	427916	1.04870487095	1.05139289864	1.05139289864	134365	0.444899584609	0.454308922347	0.454308922347	297	0.00076598666394	0.000916783898257	0.000916783898257	913	0.00204178877425	0.00250924148543	0.00250924148543	97924	0.328029578805	0.332470814159	0.332470814159	374897	1.22610418613	1.23527566802	1.23527566802	17	3.59705304024e-05	3.72751792846e-05	3.72751792846e-05	32	7.91033360003e-05	8.04976689392e-05	8.04976689392e-05	50	0.00014618509243	0.000157279900591	0.000157279900591	971	0.00317532146696	0.0032737045558	0.0032737045558	114	0.000278221610395	0.000288432477309	0.000288432477309	9	2.30737909577e-05	2.23009937452e-05	2.23009937452e-05
BINSANITY_406	0.634906	123091	0.301662315198	1.15751116364	1.15751116364	41721	0.138143531198	0.53989859008	0.53989859008	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	264752	0.865873921337	3.33874726775	3.33874726775	0	0.0	0.0	0.0	1	2.47197925001e-06	9.62776985297e-06	9.62776985297e-06	9	2.63133166374e-05	0.000108352292716	0.000108352292716	289	0.00094507508131	0.00372915530025	0.00372915530025	40	9.76216176825e-05	0.000387339398964	0.000387339398964	0	0.0	0.0	0.0
BINSANITY_408	0.006368	489	0.0011984050185	0.458473379344	0.458473379344	89	0.00029469030648	0.114829604006	0.114829604006	0	0.0	0.0	0.0	0	0.0	0.0	0.0	125	0.000418729804243	0.161947088822	0.161947088822	167	0.000546175080314	0.209974784282	0.209974784282	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0
BINSANITY_41	1.201747	11782	0.0288744538404	0.0585348205611	0.0585348205611	1379	0.00456604418692	0.00942796875918	0.00942796875918	0	0.0	0.0	0.0	0	0.0	0.0	0.0	15513	0.0519660436257	0.106499834543	0.106499834543	78748	0.257546079189	0.524662728326	0.524662728326	104	0.000220055009521	0.000461097659508	0.000461097659508	76	0.000187870423001	0.000386576702348	0.000386576702348	66	0.000192964322008	0.000419793699421	0.000419793699421	56	0.000183128735479	0.000381765816415	0.000381765816415	133	0.000324591878794	0.000680424132998	0.000680424132998	22	5.64026001188e-05	0.000110228309293	0.000110228309293
BINSANITY_414	2.088743	27656	0.0677772785104	0.0790519666373	0.0790519666373	18821	0.062318722003	0.0740328728405	0.0740328728405	180	0.000464234341782	0.000646397742324	0.000646397742324	6	1.34181080454e-05	1.9184024927e-05	1.9184024927e-05	20938	0.0701389171299	0.082702069109	0.082702069109	8318	0.0272040977129	0.031885089173	0.031885089173	115684	0.244777343475	0.295094363636	0.295094363636	352	0.000870136696003	0.00103013178447	0.00103013178447	117857	0.344578728771	0.431295971686	0.431295971686	284	0.000928724301357	0.00111392356364	0.00111392356364	31587	0.0770893509434	0.0929746360999	0.0929746360999	14570	0.037353903806	0.0420008477459	0.0420008477459
BINSANITY_415	1.875094	11137	0.0272937355645	0.0354612054841	0.0354612054841	170	0.000562891596648	0.00074489111223	0.00074489111223	322868	0.832702297013	1.29155912646	1.29155912646	425657	0.951918602715	1.51603847351	1.51603847351	33186	0.111167738269	0.14601519471	0.14601519471	67476	0.220680896523	0.288124383019	0.288124383019	74582	0.157809064616	0.211925690206	0.211925690206	79353	0.196158969426	0.258687496274	0.258687496274	646	0.0018887113942	0.00263338587057	0.00263338587057	70924	0.231932543484	0.309879063919	0.309879063919	31135	0.0759862266636	0.102086176963	0.102086176963	2846	0.00729644545174	0.00913893026799	0.00913893026799
BINSANITY_430	1.788311	103680	0.254091272634	0.346146751485	0.346146751485	38	0.000125822827486	0.000174585215743	0.000174585215743	232955	0.600809506054	0.97710519348	0.97710519348	289343	0.647072606031	1.08054639625	1.08054639625	18192	0.0609402607903	0.0839273647096	0.0839273647096	13120	0.042909084154	0.0587414299572	0.0587414299572	12780	0.0270413752084	0.0380767989637	0.0380767989637	17002	0.0420285912086	0.0581155156146	0.0581155156146	102	0.000298217588558	0.000435975566853	0.000435975566853	54892	0.179505402641	0.251471090519	0.251471090519	16742	0.040859528081	0.0575579614435	0.0575579614435	17531	0.0449451810311	0.0590265165104	0.0590265165104
BINSANITY_449	3.059968	1290	0.00316143655187	0.00251698800045	0.00251698800045	2112	0.00699310030659	0.00567079495444	0.00567079495444	1987	0.00512463131734	0.00487072169658	0.00487072169658	1091	0.00243985931293	0.00238112038404	0.00238112038404	2098	0.00702796103441	0.00565659110492	0.00565659110492	849	0.00277666253405	0.00222149087038	0.00222149087038	550341	1.16447398072	0.958269375101	0.958269375101	93701	0.231626927705	0.187181305695	0.187181305695	305416	0.892945323793	0.762921628814	0.762921628814	20502	0.0670447381212	0.0548910328575	0.0548910328575	284179	0.693550342285	0.570973840347	0.570973840347	214968	0.551125188289	0.423000073744	0.423000073744
BINSANITY_473	0.262126	2057	0.00504114340092	0.0468524721308	0.0468524721308	1555	0.00514880254581	0.0487401889309	0.0487401889309	1	2.57907967657e-06	2.8615558919e-05	2.8615558919e-05	0	0.0	0.0	0.0	13050	0.0437153915629	0.410739621528	0.410739621528	2172	0.00710354655354	0.0663442742999	0.0663442742999	98	0.000207359528202	0.00199199663535	0.00199199663535	88	0.000217534174001	0.00205214339086	0.00205214339086	43	0.00012571917949	0.00125390138612	0.00125390138612	68	0.000222370607367	0.00212530307613	0.00212530307613	65	0.000158635128734	0.00152455947221	0.00152455947221	488	0.00125111222082	0.0112096804805	0.0112096804805
BINSANITY_48	2.753553	701	0.00171795893245	0.00151996258443	0.00151996258443	665	0.002201899481	0.00198424420399	0.00198424420399	33	8.51096293267e-05	8.98944403494e-05	8.98944403494e-05	10	2.2363513409e-05	2.42538142405e-05	2.42538142405e-05	474	0.00158782341769	0.00142020516825	0.00142020516825	30823	0.100806913177	0.0896262433445	0.0896262433445	97810	0.206957504627	0.189261572389	0.189261572389	10587	0.0261708443198	0.0235025293849	0.0235025293849	10187	0.0297837507317	0.0282785992405	0.0282785992405	16734	0.0547227903482	0.0497884244071	0.0497884244071	68965	0.168311871587	0.15398428992	0.15398428992	26257	0.0673165032418	0.0574162965083	0.0574162965083
BINSANITY_484	2.355147	421711	1.03349811607	1.06906775231	1.06906775231	203593	0.674122287272	0.710250809952	0.710250809952	1055	0.00272092905878	0.00336005799512	0.00336005799512	943	0.00210887931447	0.00267403544978	0.00267403544978	90345	0.302641153315	0.316484386993	0.316484386993	128512	0.420299712104	0.436897329725	0.436897329725	691510	1.46317538109	1.56441895928	1.56441895928	186145	0.460146577493	0.483134985242	0.483134985242	208540	0.609708783508	0.676824976627	0.676824976627	97227	0.317947456507	0.338213488896	0.338213488896	326851	0.797693084028	0.853243351341	0.853243351341	492488	1.26261835124	1.25910267163	1.25910267163
